com_Chromosome_8_1080b-147-3p,ID=Hetgly02697.t1;Parent=Hetgly02697;Alias=mikado.Scaffold_8G5001.1::Chromosome_5:15822404-15893702,2,24,59353,59376,0.97
com_Chromosome_8_1080b-147-3p,ID=Hetgly06183.t1;Parent=Hetgly06183;Alias=mikado.Scaffold_5G574.1::Chromosome_1:3318000-3319809,15,24,407,430,0.966
com_Chromosome_8_1080b-147-3p,ID=Hetgly03208.t1;Parent=Hetgly03208;Alias=mikado.Scaffold_3G898.1::Chromosome_3:3393590-3439391,1,24,20289,20310,0.962
com_Chromosome_8_1080b-147-5p,ID=Hetgly18692.t1;Parent=Hetgly18692;Alias=mikado.Scaffold_7G4075.1::Chromosome_7:12670311-12675329,2,23,3734,3756,0.962
com_Chromosome_8_1080b-147-3p,ID=Hetgly04490.t1;Parent=Hetgly04490;Alias=mikado.Scaffold_3G3275.1::Chromosome_3:12158861-12220844,1,24,46436,46454,0.96
com_Chromosome_8_1080b-147-5p,ID=Hetgly02128.t1;Parent=Hetgly02128;Alias=mikado.Scaffold_8G3887.1::Chromosome_5:12061757-12062646,8,23,414,436,0.958
com_Chromosome_8_1080b-147-5p,ID=Hetgly02158.t1;Parent=Hetgly02158;Alias=mikado.Scaffold_8G3930.1::Chromosome_5:12196530-12198886,8,23,447,469,0.958
com_Chromosome_8_1080b-147-5p,ID=Hetgly15593.t1;Parent=Hetgly15593;Alias=mikado.Scaffold_6G2749.1::Chromosome_6:8923797-8966015,7,23,25315,25337,0.956
com_Chromosome_8_1080b-147-3p,ID=Hetgly07656.t1;Parent=Hetgly07656;Alias=mikado.Scaffold_5G3859.1::Chromosome_1:15424666-15432266,15,24,272,295,0.954
com_Chromosome_8_1080b-147-3p,ID=Hetgly07849.t2;Parent=Hetgly07849;Alias=mikado.Scaffold_5G4193.1::Chromosome_1:16397397-16417559,1,24,4495,4519,0.954
com_Chromosome_8_1080b-147-5p,ID=Hetgly04218.t1;Parent=Hetgly04218;Alias=mikado.Scaffold_3G3067.1::Chromosome_3:10894772-10957169,1,24,28920,28941,0.954
com_Chromosome_8_1080b-147-5p,ID=Hetgly05001.t1;Parent=Hetgly05001;Alias=mikado.Scaffold_3G4296.1::Chromosome_3:14667703-14736890,9,23,51405,51432,0.954
com_Chromosome_8_1080b-147-3p,ID=Hetgly21869.t1;Parent=Hetgly21869;Alias=mikado.Scaffold_2G2458.1::Chromosome_8:9161519-9167909,8,24,6319,6343,0.954
com_Chromosome_8_1080b-147-3p,ID=Hetgly03942.t1;Parent=Hetgly03942;Alias=mikado.Scaffold_3G2519.1::Chromosome_3:9374048-9400037,8,24,10557,10580,0.952
com_Chromosome_8_1080b-147-3p,ID=Hetgly03952.t1;Parent=Hetgly03952;Alias=mikado.Scaffold_3G2527.1::Chromosome_3:9436682-9443368,2,24,226,255,0.952
com_Chromosome_8_1080b-147-3p,ID=Hetgly12321.t1;Parent=Hetgly12321;Alias=mikado.Scaffold_4G1146.1::Chromosome_4:4050427-4054201,1,24,2784,2812,0.952
com_Chromosome_8_1080b-147-3p,ID=Hetgly14404.t1;Parent=Hetgly14404;Alias=mikado.Scaffold_6G445.1::Chromosome_6:1617402-1623993,5,24,5270,5295,0.952
com_Chromosome_8_1080b-147-3p,ID=Hetgly20172.t1;Parent=Hetgly20172;Alias=mikado.Scaffold_9G2470.1::Chromosome_9:7533029-7536025,2,24,1584,1607,0.952
com_Chromosome_8_1080b-147-3p,ID=Hetgly06225.t1;Parent=Hetgly06225;Alias=mikado.Scaffold_5G456.1::Chromosome_1:3798681-3807900,14,24,911,934,0.95
com_Chromosome_8_1080b-147-5p,ID=Hetgly09384.t1;Parent=Hetgly09384;Alias=mikado.Scaffold_1G820.1::Chromosome_2:3094104-3127166,6,23,9852,9872,0.95
com_Chromosome_8_1080b-147-5p,ID=Hetgly04375.t1;Parent=Hetgly04375;Alias=mikado.Scaffold_3G3207.1::Chromosome_3:11625858-11699575,8,23,53531,53553,0.95
com_Chromosome_8_1080b-147-5p,ID=Hetgly05935.t1;Parent=Hetgly05935;Alias=mikado.Scaffold_3G6059.1::Chromosome_3:21905392-21907268,8,24,1631,1653,0.95
com_Chromosome_8_1080b-147-5p,ID=Hetgly13487.t1;Parent=Hetgly13487;Alias=mikado.Scaffold_4G3065.1::Chromosome_4:11048105-11051310,9,23,2596,2622,0.95
com_Chromosome_8_1080b-147-3p,ID=Hetgly21000.t1;Parent=Hetgly21000;Alias=mikado.Scaffold_2G810.1::Chromosome_8:3672787-3678891,5,24,3833,3858,0.95
com_Chromosome_8_1080b-147-5p,ID=Hetgly07948.t1;Parent=Hetgly07948;Alias=mikado.Scaffold_5G4349.1::Chromosome_1:17169212-17235898,8,23,29163,29185,0.948
com_Chromosome_8_1080b-147-3p,ID=Hetgly08159.t1;Parent=Hetgly08159;Alias=mikado.Scaffold_5G4810.1::Chromosome_1:18637227-18693249,12,24,47115,47138,0.948
com_Chromosome_8_1080b-147-3p,ID=Hetgly18693.t1;Parent=Hetgly18693;Alias=mikado.Scaffold_7G4076.1::Chromosome_7:12675247-12683149,15,24,4279,4302,0.948
com_Chromosome_8_1080b-147-3p,ID=Hetgly10570.t1;Parent=Hetgly10570;Alias=mikado.Scaffold_1G2638.1::Chromosome_2:8474217-8481373,6,24,2471,2492,0.946
com_Chromosome_8_1080b-147-5p,ID=Hetgly11822.t1;Parent=Hetgly11822;Alias=mikado.Scaffold_1G6364.1::Chromosome_2:23046371-23048352,4,23,1521,1543,0.946
com_Chromosome_8_1080b-147-5p,ID=Hetgly04183.t1;Parent=Hetgly04183;Alias=mikado.Scaffold_3G2989.1::Chromosome_3:10716818-10720953,8,24,1313,1335,0.946
com_Chromosome_8_1080b-147-5p,ID=Hetgly04892.t1;Parent=Hetgly04892;Alias=mikado.Scaffold_3G4083.1::Chromosome_3:14098518-14167596,7,23,19962,19984,0.946
com_Chromosome_8_1080b-147-5p,ID=Hetgly00405.t1;Parent=Hetgly00405;Alias=mikado.Scaffold_8G873.1::Chromosome_5:2644732-2715306,2,23,120,149,0.946
com_Chromosome_8_1080b-147-3p,ID=Hetgly11828.t1;Parent=Hetgly11828;Alias=mikado.Scaffold_1G6378.1::Chromosome_2:23094188-23095910,1,24,1442,1467,0.944
com_Chromosome_8_1080b-147-3p,ID=Hetgly02975.t1;Parent=Hetgly02975;Alias=mikado.Scaffold_3G333.1::Chromosome_3:1235734-1252780,15,24,3151,3174,0.944
com_Chromosome_8_1080b-147-3p,ID=Hetgly04364.t1;Parent=Hetgly04364;Alias=mikado.Scaffold_3G3332.1::Chromosome_3:11575771-11576654,3,25,826,855,0.944
com_Chromosome_8_1080b-147-5p,ID=Hetgly04760.t1;Parent=Hetgly04760;Alias=mikado.Scaffold_3G3790.1::Chromosome_3:13463609-13533647,7,23,36284,36306,0.944
com_Chromosome_8_1080b-147-3p,ID=Hetgly12645.t1;Parent=Hetgly12645;Alias=mikado.Scaffold_4G1915.1::Chromosome_4:7162161-7216054,1,24,44363,44380,0.944
com_Chromosome_8_1080b-147-3p,ID=Hetgly20868.t1;Parent=Hetgly20868;Alias=mikado.Scaffold_2G422.1::Chromosome_8:1586861-1592792,1,24,860,878,0.944
com_Chromosome_8_1080b-147-3p,ID=Hetgly06644.t1;Parent=Hetgly06644;Alias=mikado.Scaffold_5G2305.1::Chromosome_1:10315918-10320983,3,24,872,895,0.942
com_Chromosome_8_1080b-147-3p,ID=Hetgly03010.t1;Parent=Hetgly03010;Alias=mikado.Scaffold_3G437.1::Chromosome_3:1638251-1650264,1,23,6384,6405,0.942
com_Chromosome_8_1080b-147-3p,ID=Hetgly02160.t1;Parent=Hetgly02160;Alias=mikado.Scaffold_8G3932.1::Chromosome_5:12201837-12208193,1,24,1610,1632,0.942
