Chromosome_8_714a-263-3p,ID=Hetgly02741.t1;Parent=Hetgly02741;Alias=mikado.Scaffold_8G5057.1::Chromosome_5:16092476-16097930,5,23,1555,1578,0.98
Chromosome_8_714a-263-3p,ID=Hetgly21869.t1;Parent=Hetgly21869;Alias=mikado.Scaffold_2G2458.1::Chromosome_8:9161519-9167909,16,25,2243,2266,0.978
Chromosome_8_714a-263-3p,ID=Hetgly14208.t1;Parent=Hetgly14208;Alias=mikado.Scaffold_6G3.1::Chromosome_6:1-51215,1,25,2607,2628,0.962
Chromosome_8_714a-263-3p,ID=Hetgly02504.t1;Parent=Hetgly02504;Alias=mikado.Scaffold_8G4492.1::Chromosome_5:14246143-14254607,16,24,2966,2989,0.956
Chromosome_8_714a-263-3p,ID=Hetgly02730.t1;Parent=Hetgly02730;Alias=mikado.Scaffold_8G4995.1::Chromosome_5:15993792-15998631,3,23,1773,1798,0.956
Chromosome_8_714a-263-3p,ID=Hetgly14850.t1;Parent=Hetgly14850;Alias=mikado.Scaffold_6G1549.1::Chromosome_6:5139154-5150262,3,24,1365,1390,0.956
Chromosome_8_714a-263-3p,ID=Hetgly14850.t2;Parent=Hetgly14850;Alias=mikado.Scaffold_6G1549.2::Chromosome_6:5139358-5150262,3,24,1161,1186,0.956
Chromosome_8_714a-263-3p,ID=Hetgly14851.t2;Parent=Hetgly14851;Alias=mikado.Scaffold_6G1451.1::Chromosome_6:5140339-5151448,3,24,180,205,0.956
Chromosome_8_714a-263-3p,ID=Hetgly14851.t1;Parent=Hetgly14851;Alias=mikado.Scaffold_6G1451.2::Chromosome_6:5140339-5151244,3,24,180,205,0.956
Chromosome_8_714a-263-3p,ID=Hetgly07948.t1;Parent=Hetgly07948;Alias=mikado.Scaffold_5G4349.1::Chromosome_1:17169212-17235898,3,23,9863,9891,0.95
Chromosome_8_714a-263-3p,ID=Hetgly03208.t1;Parent=Hetgly03208;Alias=mikado.Scaffold_3G898.1::Chromosome_3:3393590-3439391,1,24,19090,19110,0.95
Chromosome_8_714a-263-3p,ID=Hetgly08695.t1;Parent=Hetgly08695;Alias=mikado.Scaffold_5G5838.1::Chromosome_1:22425975-22430360,1,24,2098,2122,0.948
Chromosome_8_714a-263-3p,ID=Hetgly08695.t2;Parent=Hetgly08695;Alias=mikado.Scaffold_5G5838.2::Chromosome_1:22425987-22430288,1,24,2086,2110,0.948
Chromosome_8_714a-263-3p,ID=Hetgly15593.t1;Parent=Hetgly15593;Alias=mikado.Scaffold_6G2749.1::Chromosome_6:8923797-8966015,1,24,21911,21930,0.948
Chromosome_8_714a-263-3p,ID=Hetgly19298.t1;Parent=Hetgly19298;Alias=mikado.Scaffold_9G1024.1::Chromosome_9:3202005-3210727,1,23,14,35,0.948
Chromosome_8_714a-263-5p,ID=Hetgly19368.t1;Parent=Hetgly19368;Alias=mikado.Scaffold_9G1138.1::Chromosome_9:3640404-3701676,2,22,35410,35427,0.948
Chromosome_8_714a-263-3p,ID=Hetgly10627.t1;Parent=Hetgly10627;Alias=mikado.Scaffold_1G2735.1::Chromosome_2:8869121-8871137,5,23,1,24,0.946
Chromosome_8_714a-263-5p,ID=Hetgly00173.t1;Parent=Hetgly00173;Alias=mikado.Scaffold_8G303.1::Chromosome_5:796978-827845,6,22,12461,12480,0.946
Chromosome_8_714a-263-3p,ID=Hetgly02697.t1;Parent=Hetgly02697;Alias=mikado.Scaffold_8G5001.1::Chromosome_5:15822404-15893702,2,24,56793,56812,0.946
Chromosome_8_714a-263-3p,ID=Hetgly04490.t1;Parent=Hetgly04490;Alias=mikado.Scaffold_3G3275.1::Chromosome_3:12158861-12220844,1,25,4414,4433,0.944
Chromosome_8_714a-263-3p,ID=Hetgly04491.t1;Parent=Hetgly04491;Alias=mikado.Scaffold_3G3401.1::Chromosome_3:12161970-12163519,1,25,1305,1324,0.944
Chromosome_8_714a-263-3p,ID=Hetgly04505.t1;Parent=Hetgly04505;Alias=mikado.Scaffold_3G3410.1::Chromosome_3:12220511-12221838,1,25,1104,1123,0.944
Chromosome_8_714a-263-3p,ID=Hetgly17928.t1;Parent=Hetgly17928;Alias=mikado.Scaffold_7G2760.1::Chromosome_7:8614748-8617954,11,24,1590,1611,0.944
Chromosome_8_714a-263-3p,ID=Hetgly17936.t1;Parent=Hetgly17936;Alias=mikado.Scaffold_7G2777.1::Chromosome_7:8646909-8651228,5,23,1759,1780,0.942
Chromosome_8_714a-263-3p,ID=Hetgly20695.t1;Parent=Hetgly20695;Alias=mikado.Scaffold_2G134.1::Chromosome_8:172612-183989,4,23,3857,3886,0.942
Chromosome_8_714a-263-3p,ID=Hetgly02777.t1;Parent=Hetgly02777;Alias=mikado.Scaffold_8G5117.1::Chromosome_5:16278114-16298081,4,24,5759,5786,0.94
Chromosome_8_714a-263-3p,ID=Hetgly08525.t1;Parent=Hetgly08525;Alias=mikado.Scaffold_5G5486.1::Chromosome_1:21229259-21240778,4,24,7256,7275,0.938
Chromosome_8_714a-263-5p,ID=Hetgly02975.t1;Parent=Hetgly02975;Alias=mikado.Scaffold_3G333.1::Chromosome_3:1235734-1252780,3,22,10527,10548,0.936
Chromosome_8_714a-263-3p,ID=Hetgly03779.t1;Parent=Hetgly03779;Alias=mikado.Scaffold_3G2402.1::Chromosome_3:8328677-8334801,2,23,412,430,0.936
Chromosome_8_714a-263-5p,ID=Hetgly14043.t1;Parent=Hetgly14043;Alias=mikado.Scaffold_4G4788.1::Chromosome_4:16658034-16662937,2,22,142,164,0.936
Chromosome_8_714a-263-5p,ID=Hetgly16813.t1;Parent=Hetgly16813;Alias=mikado.Scaffold_7G327.1::Chromosome_7:1018004-1020478,2,22,1579,1595,0.936
Chromosome_8_714a-263-3p,ID=Hetgly07849.t2;Parent=Hetgly07849;Alias=mikado.Scaffold_5G4193.1::Chromosome_1:16397397-16417559,1,24,12358,12375,0.934
Chromosome_8_714a-263-5p,ID=Hetgly08295.t1;Parent=Hetgly08295;Alias=mikado.Scaffold_5G5122.1::Chromosome_1:19678240-19701303,1,22,13493,13511,0.932
Chromosome_8_714a-263-5p,ID=Hetgly12645.t1;Parent=Hetgly12645;Alias=mikado.Scaffold_4G1915.1::Chromosome_4:7162161-7216054,2,22,26880,26900,0.932
Chromosome_8_714a-263-5p,ID=Hetgly02616.t1;Parent=Hetgly02616;Alias=mikado.Scaffold_8G4876.1::Chromosome_5:15319254-15354225,14,23,12361,12382,0.93
Chromosome_8_714a-263-3p,ID=Hetgly02645.t1;Parent=Hetgly02645;Alias=mikado.Scaffold_8G4910.1::Chromosome_5:15555182-15574454,5,24,11171,11192,0.93
Chromosome_8_714a-263-5p,ID=Hetgly04709.t1;Parent=Hetgly04709;Alias=mikado.Scaffold_3G3876.1::Chromosome_3:13219057-13220080,2,22,165,183,0.928
Chromosome_8_714a-263-5p,ID=Hetgly05001.t1;Parent=Hetgly05001;Alias=mikado.Scaffold_3G4296.1::Chromosome_3:14667703-14736890,4,22,56770,56797,0.928
Chromosome_8_714a-263-5p,ID=Hetgly01446.t2;Parent=Hetgly01446;Alias=mikado.Scaffold_8G2885.1::Chromosome_5:8983298-8985473,4,22,884,912,0.928
Chromosome_8_714a-263-5p,ID=Hetgly14487.t1;Parent=Hetgly14487;Alias=mikado.Scaffold_6G559.1::Chromosome_6:2318266-2330231,1,23,1578,1597,0.928
Chromosome_8_714a-263-5p,ID=Hetgly16789.t1;Parent=Hetgly16789;Alias=mikado.Scaffold_7G248.1::Chromosome_7:774328-777114,2,22,1805,1821,0.928
Chromosome_8_714a-263-5p,ID=Hetgly16815.t1;Parent=Hetgly16815;Alias=mikado.Scaffold_7G328.1::Chromosome_7:1037677-1041639,2,22,3068,3084,0.928
Chromosome_8_714a-263-5p,ID=Hetgly22243.t2;Parent=Hetgly22243;Alias=mikado.Scaffold_2G3047.2::Chromosome_8:10910353-10911410,3,22,87,104,0.928
Chromosome_8_714a-263-5p,ID=Hetgly07978.t1;Parent=Hetgly07978;Alias=mikado.Scaffold_5G4411.1::Chromosome_1:17373965-17412283,13,22,23307,23328,0.926
Chromosome_8_714a-263-3p,ID=Hetgly08921.t1;Parent=Hetgly08921;Alias=mikado.Scaffold_5G6302.1::Chromosome_1:23939953-23965764,9,23,10574,10600,0.926
Chromosome_8_714a-263-5p,ID=Hetgly10774.t1;Parent=Hetgly10774;Alias=mikado.Scaffold_1G3133.1::Chromosome_2:10354448-10414367,6,22,28649,28670,0.926
Chromosome_8_714a-263-5p,ID=Hetgly11005.t1;Parent=Hetgly11005;Alias=mikado.Scaffold_1G3730.1::Chromosome_2:12683758-12731838,3,22,29118,29134,0.926
Chromosome_8_714a-263-5p,ID=Hetgly04375.t1;Parent=Hetgly04375;Alias=mikado.Scaffold_3G3207.1::Chromosome_3:11625858-11699575,5,22,24938,24956,0.926
Chromosome_8_714a-263-3p,ID=Hetgly20105.t1;Parent=Hetgly20105;Alias=mikado.Scaffold_9G2413.1::Chromosome_9:7204845-7207369,1,25,2140,2159,0.926
Chromosome_8_714a-263-3p,ID=Hetgly07091.t1;Parent=Hetgly07091;Alias=mikado.Scaffold_5G2943.1::Chromosome_1:12483020-12487079,1,24,1199,1218,0.924
Chromosome_8_714a-263-5p,ID=Hetgly07617.t1;Parent=Hetgly07617;Alias=mikado.Scaffold_5G3621.1::Chromosome_1:15196761-15201689,13,22,1865,1886,0.924
Chromosome_8_714a-263-5p,ID=Hetgly04826.t1;Parent=Hetgly04826;Alias=mikado.Scaffold_3G3836.1::Chromosome_3:13802696-13859764,2,22,15462,15485,0.924
Chromosome_8_714a-263-3p,ID=Hetgly14480.t1;Parent=Hetgly14480;Alias=mikado.Scaffold_6G553.1::Chromosome_6:2286374-2290325,2,25,1804,1833,0.924
Chromosome_8_714a-263-5p,ID=Hetgly18974.t1;Parent=Hetgly18974;Alias=mikado.Scaffold_9G260.1::Chromosome_9:1029855-1034806,2,22,4590,4613,0.924
Chromosome_8_714a-263-3p,ID=Hetgly04218.t1;Parent=Hetgly04218;Alias=mikado.Scaffold_3G3067.1::Chromosome_3:10894772-10957169,2,24,4321,4351,0.922
Chromosome_8_714a-263-5p,ID=Hetgly22297.t1;Parent=Hetgly22297;Alias=mikado.Scaffold_2G3117.1::Chromosome_8:11212475-11218024,3,22,3153,3170,0.922
Chromosome_8_714a-263-3p,ID=Hetgly08320.t1;Parent=Hetgly08320;Alias=mikado.Scaffold_5G5175.1::Chromosome_1:19836761-19893736,4,24,43984,44007,0.918
Chromosome_8_714a-263-3p,ID=Hetgly08786.t1;Parent=Hetgly08786;Alias=mikado.Scaffold_5G6053.1::Chromosome_1:23003288-23011430,2,24,5504,5525,0.918
Chromosome_8_714a-263-3p,ID=Hetgly03942.t1;Parent=Hetgly03942;Alias=mikado.Scaffold_3G2519.1::Chromosome_3:9374048-9400037,1,24,8771,8798,0.918
Chromosome_8_714a-263-3p,ID=Hetgly05453.t1;Parent=Hetgly05453;Alias=mikado.Scaffold_3G5186.2::Chromosome_3:18076898-18080390,17,25,2136,2159,0.918
Chromosome_8_714a-263-3p,ID=Hetgly05453.t2;Parent=Hetgly05453;Alias=mikado.Scaffold_3G5186.1::Chromosome_3:18076899-18080493,17,25,2135,2158,0.918
Chromosome_8_714a-263-3p,ID=Hetgly02652.t1;Parent=Hetgly02652;Alias=mikado.Scaffold_8G4923.1::Chromosome_5:15608331-15613124,1,24,1432,1456,0.918
Chromosome_8_714a-263-5p,ID=Hetgly21000.t1;Parent=Hetgly21000;Alias=mikado.Scaffold_2G810.1::Chromosome_8:3672787-3678891,2,23,5131,5148,0.918
Chromosome_8_714a-263-5p,ID=Hetgly21017.t1;Parent=Hetgly21017;Alias=mikado.Scaffold_2G822.1::Chromosome_8:3811906-3859658,2,23,11104,11121,0.918
Chromosome_8_714a-263-3p,ID=Hetgly08845.t1;Parent=Hetgly08845;Alias=mikado.Scaffold_5G5974.1::Chromosome_1:23439127-23443676,1,24,4416,4437,0.916
Chromosome_8_714a-263-3p,ID=Hetgly10446.t1;Parent=Hetgly10446;Alias=mikado.Scaffold_1G2412.1::Chromosome_2:7854806-7857385,1,25,1961,1983,0.916
Chromosome_8_714a-263-5p,ID=Hetgly10550.t1;Parent=Hetgly10550;Alias=mikado.Scaffold_1G2609.1::Chromosome_2:8349536-8352375,4,22,289,307,0.916
Chromosome_8_714a-263-3p,ID=Hetgly11582.t1;Parent=Hetgly11582;Alias=mikado.Scaffold_1G5727.1::Chromosome_2:20923327-20934926,1,24,5755,5776,0.916
Chromosome_8_714a-263-3p,ID=Hetgly11583.t1;Parent=Hetgly11583;Alias=mikado.Scaffold_1G5648.1::Chromosome_2:20928291-20930049,1,24,791,812,0.916
Chromosome_8_714a-263-5p,ID=Hetgly11959.t1;Parent=Hetgly11959;Alias=mikado.Scaffold_4G204.1::Chromosome_4:739634-743483,2,23,534,555,0.916
Chromosome_8_714a-263-5p,ID=Hetgly18149.t1;Parent=Hetgly18149;Alias=mikado.Scaffold_7G3106.1::Chromosome_7:9643315-9649388,5,22,1596,1618,0.916
Chromosome_8_714a-263-5p,ID=Hetgly10669.t1;Parent=Hetgly10669;Alias=mikado.Scaffold_1G2844.1::Chromosome_2:9213697-9215128,1,23,1370,1396,0.914
Chromosome_8_714a-263-5p,ID=Hetgly12039.t1;Parent=Hetgly12039;Alias=mikado.Scaffold_4G257.1::Chromosome_4:1358907-1366339,15,23,5821,5842,0.914
Chromosome_8_714a-263-3p,ID=Hetgly00162.t1;Parent=Hetgly00162;Alias=mikado.Scaffold_8G291.1::Chromosome_5:755191-761470,4,24,2355,2374,0.914
Chromosome_8_714a-263-3p,ID=Hetgly00364.t1;Parent=Hetgly00364;Alias=mikado.Scaffold_8G730.1::Chromosome_5:2263667-2269918,2,23,4721,4744,0.914
Chromosome_8_714a-263-5p,ID=Hetgly00423.t1;Parent=Hetgly00423;Alias=mikado.Scaffold_8G885.1::Chromosome_5:2770174-2796327,1,23,1212,1230,0.914
Chromosome_8_714a-263-5p,ID=Hetgly16825.t1;Parent=Hetgly16825;Alias=mikado.Scaffold_7G359.1::Chromosome_7:1104801-1112937,2,23,2342,2359,0.914
Chromosome_8_714a-263-5p,ID=Hetgly08639.t1;Parent=Hetgly08639;Alias=mikado.Scaffold_5G5737.1::Chromosome_1:21935391-21940921,1,23,5251,5269,0.912
Chromosome_8_714a-263-3p,ID=Hetgly04025.t1;Parent=Hetgly04025;Alias=mikado.Scaffold_3G2304.1::Chromosome_3:9904570-9906781,1,24,279,315,0.912
Chromosome_8_714a-263-5p,ID=Hetgly17542.t1;Parent=Hetgly17542;Alias=mikado.Scaffold_7G2048.1::Chromosome_7:6689495-6722182,5,22,7322,7342,0.912
Chromosome_8_714a-263-3p,ID=Hetgly04760.t1;Parent=Hetgly04760;Alias=mikado.Scaffold_3G3790.1::Chromosome_3:13463609-13533647,1,25,6802,6822,0.91
Chromosome_8_714a-263-3p,ID=Hetgly13594.t1;Parent=Hetgly13594;Alias=mikado.Scaffold_4G3377.1::Chromosome_4:11669711-11671406,2,24,593,619,0.91
Chromosome_8_714a-263-3p,ID=Hetgly01070.t1;Parent=Hetgly01070;Alias=mikado.Scaffold_8G2246.1::Chromosome_5:7308327-7311880,4,23,3357,3380,0.908
Chromosome_8_714a-263-3p,ID=Hetgly02180.t1;Parent=Hetgly02180;Alias=mikado.Scaffold_8G3961.1::Chromosome_5:12263027-12264013,17,25,71,94,0.908
Chromosome_8_714a-263-3p,ID=Hetgly07575.t1;Parent=Hetgly07575;Alias=mikado.Scaffold_5G3721.1::Chromosome_1:14973320-14977740,17,25,4370,4393,0.906
Chromosome_8_714a-263-3p,ID=Hetgly09057.t1;Parent=Hetgly09057;Alias=mikado.Scaffold_1G203.1::Chromosome_2:820392-825769,15,24,1599,1622,0.906
Chromosome_8_714a-263-5p,ID=Hetgly02671.t1;Parent=Hetgly02671;Alias=mikado.Scaffold_8G4948.1::Chromosome_5:15687135-15688637,1,22,556,575,0.906
Chromosome_8_714a-263-5p,ID=Hetgly06210.t1;Parent=Hetgly06210;Alias=mikado.Scaffold_5G594.1::Chromosome_1:3713364-3715695,14,23,1957,1978,0.904
Chromosome_8_714a-263-5p,ID=Hetgly06212.t1;Parent=Hetgly06212;Alias=mikado.Scaffold_5G597.1::Chromosome_1:3728458-3729369,14,23,537,558,0.904
Chromosome_8_714a-263-5p,ID=Hetgly06324.t1;Parent=Hetgly06324;Alias=mikado.Scaffold_5G1108.1::Chromosome_1:4813722-4817672,2,23,1881,1897,0.904
Chromosome_8_714a-263-3p,ID=Hetgly07643.t1;Parent=Hetgly07643;Alias=mikado.Scaffold_5G3636.1::Chromosome_1:15322986-15328042,1,24,3743,3766,0.904
Chromosome_8_714a-263-5p,ID=Hetgly07517.t1;Parent=Hetgly07517;Alias=mikado.Scaffold_5G3554.1::Chromosome_1:14656114-14663805,13,22,4691,4712,0.902
Chromosome_8_714a-263-5p,ID=Hetgly10501.t1;Parent=Hetgly10501;Alias=mikado.Scaffold_1G2437.1::Chromosome_2:8102392-8106328,7,22,2483,2504,0.902
Chromosome_8_714a-263-3p,ID=Hetgly12578.t1;Parent=Hetgly12578;Alias=mikado.Scaffold_4G1793.1::Chromosome_4:6877684-6882784,1,23,535,555,0.902
Chromosome_8_714a-263-3p,ID=Hetgly15930.t1;Parent=Hetgly15930;Alias=mikado.Scaffold_6G3316.1::Chromosome_6:10570428-10573951,1,23,804,827,0.902
Chromosome_8_714a-263-3p,ID=Hetgly07160.t1;Parent=Hetgly07160;Alias=mikado.Scaffold_5G2980.1::Chromosome_1:12779815-12783494,1,23,2237,2258,0.9
