Chromosome_8_100a-206-3p,ID=Hetgly18149.t1;Parent=Hetgly18149;Alias=mikado.Scaffold_7G3106.1::Chromosome_7:9643315-9649388,5,22,2481,2500,0.984
Chromosome_8_100a-206-5p,ID=Hetgly13463.t1;Parent=Hetgly13463;Alias=mikado.Scaffold_4G3187.1::Chromosome_4:10939417-10945173,4,22,5031,5062,0.978
Chromosome_8_100a-206-3p,ID=Hetgly02909.t1;Parent=Hetgly02909;Alias=mikado.Scaffold_3G147.1::Chromosome_3:532983-571827,15,23,14215,14236,0.976
Chromosome_8_100a-206-5p,ID=Hetgly02645.t1;Parent=Hetgly02645;Alias=mikado.Scaffold_8G4910.1::Chromosome_5:15555182-15574454,1,21,8448,8471,0.97
Chromosome_8_100a-206-3p,ID=Hetgly02697.t1;Parent=Hetgly02697;Alias=mikado.Scaffold_8G5001.1::Chromosome_5:15822404-15893702,1,23,6575,6594,0.968
Chromosome_8_100a-206-3p,ID=Hetgly04640.t1;Parent=Hetgly04640;Alias=mikado.Scaffold_3G3673.1::Chromosome_3:12921931-12975458,8,23,32651,32672,0.966
Chromosome_8_100a-206-3p,ID=Hetgly08457.t1;Parent=Hetgly08457;Alias=mikado.Scaffold_5G5399.1::Chromosome_1:20691882-20693526,1,22,1195,1213,0.964
Chromosome_8_100a-206-5p,ID=Hetgly15593.t1;Parent=Hetgly15593;Alias=mikado.Scaffold_6G2749.1::Chromosome_6:8923797-8966015,1,23,23336,23356,0.964
Chromosome_8_100a-206-5p,ID=Hetgly05001.t1;Parent=Hetgly05001;Alias=mikado.Scaffold_3G4296.1::Chromosome_3:14667703-14736890,10,21,48003,48026,0.962
Chromosome_8_100a-206-3p,ID=Hetgly12645.t1;Parent=Hetgly12645;Alias=mikado.Scaffold_4G1915.1::Chromosome_4:7162161-7216054,4,23,23383,23404,0.962
Chromosome_8_100a-206-5p,ID=Hetgly14190.t1;Parent=Hetgly14190;Alias=mikado.Scaffold_4G5128.1::Chromosome_4:17839235-17874194,2,21,31079,31099,0.962
Chromosome_8_100a-206-3p,ID=Hetgly14428.t1;Parent=Hetgly14428;Alias=mikado.Scaffold_6G515.1::Chromosome_6:1757670-1768054,8,22,5664,5685,0.962
Chromosome_8_100a-206-3p,ID=Hetgly21550.t1;Parent=Hetgly21550;Alias=mikado.Scaffold_2G1966.2::Chromosome_8:7756934-7758718,1,22,1178,1200,0.962
Chromosome_8_100a-206-3p,ID=Hetgly04375.t1;Parent=Hetgly04375;Alias=mikado.Scaffold_3G3207.1::Chromosome_3:11625858-11699575,2,23,29015,29038,0.96
Chromosome_8_100a-206-5p,ID=Hetgly08718.t1;Parent=Hetgly08718;Alias=mikado.Scaffold_5G5875.1::Chromosome_1:22591756-22597554,11,22,2109,2130,0.958
Chromosome_8_100a-206-5p,ID=Hetgly10721.t1;Parent=Hetgly10721;Alias=mikado.Scaffold_1G2993.1::Chromosome_2:9872691-9876009,1,21,502,522,0.958
Chromosome_8_100a-206-5p,ID=Hetgly11264.t1;Parent=Hetgly11264;Alias=mikado.Scaffold_1G4610.1::Chromosome_2:16164850-16166861,7,21,369,390,0.958
Chromosome_8_100a-206-5p,ID=Hetgly02616.t1;Parent=Hetgly02616;Alias=mikado.Scaffold_8G4876.1::Chromosome_5:15319254-15354225,5,21,14494,14514,0.958
Chromosome_8_100a-206-3p,ID=Hetgly10862.t1;Parent=Hetgly10862;Alias=mikado.Scaffold_1G3398.1::Chromosome_2:11250978-11254307,4,23,988,1012,0.956
Chromosome_8_100a-206-3p,ID=Hetgly11668.t1;Parent=Hetgly11668;Alias=mikado.Scaffold_1G5996.1::Chromosome_2:21784483-21797428,1,23,8638,8665,0.956
Chromosome_8_100a-206-3p,ID=Hetgly14319.t1;Parent=Hetgly14319;Alias=mikado.Scaffold_6G246.1::Chromosome_6:939344-941542,5,23,1007,1026,0.956
Chromosome_8_100a-206-5p,ID=Hetgly05517.t1;Parent=Hetgly05517;Alias=mikado.Scaffold_3G5331.1::Chromosome_3:18579535-18586317,10,21,4622,4645,0.954
Chromosome_8_100a-206-5p,ID=Hetgly05522.t1;Parent=Hetgly05522;Alias=mikado.Scaffold_3G5333.1::Chromosome_3:18618978-18623902,10,21,2782,2805,0.954
Chromosome_8_100a-206-3p,ID=Hetgly17363.t1;Parent=Hetgly17363;Alias=mikado.Scaffold_7G1517.1::Chromosome_7:5321985-5325350,2,23,1645,1667,0.954
Chromosome_8_100a-206-5p,ID=Hetgly13904.t1;Parent=Hetgly13904;Alias=mikado.Scaffold_4G4373.1::Chromosome_4:15057401-15061250,16,23,1639,1660,0.952
Chromosome_8_100a-206-3p,ID=Hetgly22243.t2;Parent=Hetgly22243;Alias=mikado.Scaffold_2G3047.2::Chromosome_8:10910353-10911410,2,23,461,482,0.952
Chromosome_8_100a-206-3p,ID=Hetgly08921.t1;Parent=Hetgly08921;Alias=mikado.Scaffold_5G6302.1::Chromosome_1:23939953-23965764,2,23,16829,16853,0.95
Chromosome_8_100a-206-3p,ID=Hetgly00669.t1;Parent=Hetgly00669;Alias=mikado.Scaffold_8G1413.1::Chromosome_5:4584907-4589981,2,22,3596,3617,0.948
Chromosome_8_100a-206-3p,ID=Hetgly14753.t1;Parent=Hetgly14753;Alias=mikado.Scaffold_6G1358.1::Chromosome_6:4522553-4579892,10,22,15469,15492,0.948
Chromosome_8_100a-206-3p,ID=Hetgly04760.t1;Parent=Hetgly04760;Alias=mikado.Scaffold_3G3790.1::Chromosome_3:13463609-13533647,1,23,1752,1773,0.946
Chromosome_8_100a-206-3p,ID=Hetgly14990.t1;Parent=Hetgly14990;Alias=mikado.Scaffold_6G1800.1::Chromosome_6:6037881-6047547,7,23,4317,4338,0.946
Chromosome_8_100a-206-3p,ID=Hetgly10647.t1;Parent=Hetgly10647;Alias=mikado.Scaffold_1G2772.1::Chromosome_2:8987468-9047672,8,22,44332,44353,0.944
Chromosome_8_100a-206-3p,ID=Hetgly04490.t1;Parent=Hetgly04490;Alias=mikado.Scaffold_3G3275.1::Chromosome_3:12158861-12220844,11,22,4785,4806,0.944
Chromosome_8_100a-206-5p,ID=Hetgly05935.t1;Parent=Hetgly05935;Alias=mikado.Scaffold_3G6059.1::Chromosome_3:21905392-21907268,7,23,1328,1347,0.944
Chromosome_8_100a-206-5p,ID=Hetgly08776.t1;Parent=Hetgly08776;Alias=mikado.Scaffold_5G5928.1::Chromosome_1:22948231-22949668,2,21,742,766,0.942
Chromosome_8_100a-206-3p,ID=Hetgly08808.t1;Parent=Hetgly08808;Alias=mikado.Scaffold_5G6068.1::Chromosome_1:23148510-23153551,9,21,4107,4131,0.942
Chromosome_8_100a-206-5p,ID=Hetgly14000.t1;Parent=Hetgly14000;Alias=mikado.Scaffold_4G4649.1::Chromosome_4:16328105-16330512,1,23,1534,1553,0.942
Chromosome_8_100a-206-3p,ID=Hetgly10788.t1;Parent=Hetgly10788;Alias=mikado.Scaffold_1G3120.1::Chromosome_2:10410855-10418488,12,21,6093,6114,0.94
Chromosome_8_100a-206-5p,ID=Hetgly01730.t1;Parent=Hetgly01730;Alias=mikado.Scaffold_8G3237.1::Chromosome_5:10208055-10214415,8,22,6196,6219,0.94
Chromosome_8_100a-206-3p,ID=Hetgly18770.t1;Parent=Hetgly18770;Alias=mikado.Scaffold_7G4058.1::Chromosome_7:13165576-13207576,10,21,38639,38662,0.94
Chromosome_8_100a-206-3p,ID=Hetgly09364.t1;Parent=Hetgly09364;Alias=mikado.Scaffold_1G744.1::Chromosome_2:2986620-2988768,4,23,1264,1281,0.938
Chromosome_8_100a-206-3p,ID=Hetgly04218.t1;Parent=Hetgly04218;Alias=mikado.Scaffold_3G3067.1::Chromosome_3:10894772-10957169,9,22,58594,58618,0.938
Chromosome_8_100a-206-5p,ID=Hetgly02601.t1;Parent=Hetgly02601;Alias=mikado.Scaffold_8G4757.1::Chromosome_5:15132407-15164029,2,22,23919,23940,0.938
Chromosome_8_100a-206-3p,ID=Hetgly08295.t1;Parent=Hetgly08295;Alias=mikado.Scaffold_5G5122.1::Chromosome_1:19678240-19701303,4,23,9183,9208,0.936
Chromosome_8_100a-206-5p,ID=Hetgly09057.t1;Parent=Hetgly09057;Alias=mikado.Scaffold_1G203.1::Chromosome_2:820392-825769,4,23,3059,3086,0.936
Chromosome_8_100a-206-3p,ID=Hetgly17881.t1;Parent=Hetgly17881;Alias=mikado.Scaffold_7G2676.1::Chromosome_7:8357211-8370880,1,21,2215,2240,0.936
Chromosome_8_100a-206-5p,ID=Hetgly05149.t1;Parent=Hetgly05149;Alias=mikado.Scaffold_3G4518.1::Chromosome_3:15620678-15627056,16,23,1209,1230,0.934
Chromosome_8_100a-206-5p,ID=Hetgly08159.t1;Parent=Hetgly08159;Alias=mikado.Scaffold_5G4810.1::Chromosome_1:18637227-18693249,16,23,53738,53759,0.932
Chromosome_8_100a-206-3p,ID=Hetgly08851.t1;Parent=Hetgly08851;Alias=mikado.Scaffold_5G5979.1::Chromosome_1:23467034-23468039,1,23,379,398,0.932
Chromosome_8_100a-206-3p,ID=Hetgly05991.t1;Parent=Hetgly05991;Alias=mikado.Scaffold_3G6159.1::Chromosome_3:22398237-22402998,4,23,1478,1497,0.932
Chromosome_8_100a-206-3p,ID=Hetgly11911.t1;Parent=Hetgly11911;Alias=mikado.Scaffold_4G181.1::Chromosome_4:327801-347099,2,23,755,780,0.932
Chromosome_8_100a-206-5p,ID=Hetgly21493.t1;Parent=Hetgly21493;Alias=mikado.Scaffold_2G1843.1::Chromosome_8:7488442-7490283,1,21,344,371,0.932
Chromosome_8_100a-206-3p,ID=Hetgly07643.t1;Parent=Hetgly07643;Alias=mikado.Scaffold_5G3636.1::Chromosome_1:15322986-15328042,1,23,1626,1646,0.93
Chromosome_8_100a-206-3p,ID=Hetgly04892.t1;Parent=Hetgly04892;Alias=mikado.Scaffold_3G4083.1::Chromosome_3:14098518-14167596,15,22,35344,35365,0.93
Chromosome_8_100a-206-5p,ID=Hetgly13615.t1;Parent=Hetgly13615;Alias=mikado.Scaffold_4G3493.1::Chromosome_4:11787360-11814302,4,23,10832,10856,0.93
Chromosome_8_100a-206-5p,ID=Hetgly13617.t1;Parent=Hetgly13617;Alias=mikado.Scaffold_4G3484.1::Chromosome_4:11796604-11799370,4,23,1588,1612,0.93
Chromosome_8_100a-206-5p,ID=Hetgly10522.t1;Parent=Hetgly10522;Alias=mikado.Scaffold_1G2585.1::Chromosome_2:8200024-8203953,10,22,1921,1946,0.928
Chromosome_8_100a-206-5p,ID=Hetgly12633.t1;Parent=Hetgly12633;Alias=mikado.Scaffold_4G1876.1::Chromosome_4:7118464-7122902,1,22,1407,1426,0.926
Chromosome_8_100a-206-3p,ID=Hetgly13618.t1;Parent=Hetgly13618;Alias=mikado.Scaffold_4G3494.1::Chromosome_4:11801261-11851266,1,23,93,113,0.926
Chromosome_8_100a-206-3p,ID=Hetgly21017.t1;Parent=Hetgly21017;Alias=mikado.Scaffold_2G822.1::Chromosome_8:3811906-3859658,1,22,13587,13612,0.926
Chromosome_8_100a-206-3p,ID=Hetgly00405.t1;Parent=Hetgly00405;Alias=mikado.Scaffold_8G873.1::Chromosome_5:2644732-2715306,2,22,23863,23885,0.924
Chromosome_8_100a-206-5p,ID=Hetgly20868.t1;Parent=Hetgly20868;Alias=mikado.Scaffold_2G422.1::Chromosome_8:1586861-1592792,1,22,2066,2090,0.924
Chromosome_8_100a-206-3p,ID=Hetgly06534.t1;Parent=Hetgly06534;Alias=mikado.Scaffold_5G1873.1::Chromosome_1:8664370-8672624,1,23,6967,6992,0.922
Chromosome_8_100a-206-5p,ID=Hetgly00173.t1;Parent=Hetgly00173;Alias=mikado.Scaffold_8G303.1::Chromosome_5:796978-827845,1,21,27851,27872,0.922
Chromosome_8_100a-206-5p,ID=Hetgly00284.t1;Parent=Hetgly00284;Alias=mikado.Scaffold_8G508.1::Chromosome_5:1571090-1586697,1,22,4575,4596,0.922
Chromosome_8_100a-206-3p,ID=Hetgly00317.t1;Parent=Hetgly00317;Alias=mikado.Scaffold_8G590.1::Chromosome_5:1854650-1858409,1,23,2863,2889,0.922
Chromosome_8_100a-206-5p,ID=Hetgly09959.t1;Parent=Hetgly09959;Alias=mikado.Scaffold_1G1703.1::Chromosome_2:5679565-5681577,1,22,544,561,0.92
Chromosome_8_100a-206-3p,ID=Hetgly10622.t1;Parent=Hetgly10622;Alias=mikado.Scaffold_1G2752.1::Chromosome_2:8815534-8827447,1,22,5564,5580,0.92
Chromosome_8_100a-206-5p,ID=Hetgly02975.t1;Parent=Hetgly02975;Alias=mikado.Scaffold_3G333.1::Chromosome_3:1235734-1252780,1,21,12662,12681,0.92
